,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,text,0
373,1.030855417251587,1.023323893547058,0.956681191921234,0.9860278964042664,0.9992220401763916,0.8293647766113281,0.7835390567779541,0.7673356533050537,0.8062723875045776,0.796627938747406,1.1857786178588867,1.2055563926696775,1.1450563669204712,1.1630569696426392,1.174862027168274,0.2314814814814814,0.2962962962962963,0.2777777777777778,0.1944444444444444,1.0,bigmGPT_417,0
39,1.079417109489441,1.0874247550964355,1.0143088102340698,1.0327394008636477,1.0534734725952148,0.8683130145072937,0.8369277119636536,0.817733883857727,0.8340445756912231,0.8392548561096191,1.202262282371521,1.2270989418029783,1.1751470565795898,1.1795849800109863,1.1960233449935913,0.2348008385744235,0.2515723270440251,0.2662473794549266,0.2473794549266247,2.0,bigmGPT_39,0
340,1.0624008178710938,1.0465089082717896,1.0153484344482422,1.0332525968551636,1.039378046989441,0.8529046773910522,0.8011589050292969,0.8027620315551758,0.8270770907402039,0.8209756016731262,1.196529507637024,1.217143177986145,1.1819437742233276,1.1874473094940186,1.1957659721374512,0.1919619249074563,0.3008989952406134,0.2696985721840296,0.2374405076679006,1.0,bigmGPT_384,0
218,1.0437802076339722,1.0265861749649048,0.9670301675796508,0.9964001774787904,1.0084493160247805,0.8461440205574036,0.7864348292350769,0.7862841486930847,0.8111317157745361,0.8074986934661865,1.18459153175354,1.2062820196151731,1.1477887630462646,1.166052222251892,1.1761786937713623,0.2290076335877862,0.2671755725190839,0.2671755725190839,0.2366412213740458,1.0,bigmGPT_218,0
155,1.0375325679779053,1.0627437829971311,0.968080997467041,1.017963409423828,1.0215801000595093,0.8351718783378601,0.8308683633804321,0.7858977317810059,0.8197633028030396,0.8179253935813904,1.1807337999343872,1.2087360620498655,1.146644949913025,1.1713581085205078,1.1768683195114136,0.2432432432432432,0.2094594594594594,0.3175675675675675,0.2297297297297297,2.0,bigmGPT_155,0
199,1.0442132949829102,1.0452896356582642,0.9919239282608032,1.0106393098831177,1.0230158567428589,0.8383376598358154,0.806105375289917,0.7990602850914001,0.8195174932479858,0.8157552480697632,1.1901229619979858,1.2116655111312866,1.163179636001587,1.1720001697540283,1.1842420101165771,0.2308612440191387,0.2763157894736842,0.2643540669856459,0.2284688995215311,1.0,bigmGPT_199,0
172,1.0180140733718872,1.0712870359420776,0.9940156936645508,1.0134572982788086,1.0241941213607788,0.8222566246986389,0.8253074288368225,0.8047659993171692,0.8159034252166748,0.8170583248138428,1.1773344278335571,1.2158522605895996,1.15850830078125,1.175771951675415,1.1818667650222778,0.2886836027713625,0.1986143187066974,0.2748267898383372,0.2378752886836027,0.0,bigmGPT_172,0
101,1.0237443447113037,1.0099738836288452,0.97832453250885,0.9958856701850892,1.0019824504852295,0.8233497738838196,0.7797439694404602,0.7890231609344482,0.8041197657585144,0.7990591526031494,1.1814346313476562,1.1993666887283323,1.1604902744293213,1.1703335046768188,1.1779062747955322,0.2297915607524148,0.3091001525165226,0.2465683782409761,0.2145399084900864,1.0,bigmGPT_101,0
402,1.0266488790512085,1.0316468477249146,0.9887909889221193,1.0025326013565063,1.0124037265777588,0.8227341771125793,0.7983409762382507,0.7986552715301514,0.8116879463195801,0.8078545928001404,1.1830360889434814,1.2067205905914309,1.1602715253829956,1.1711196899414062,1.1802870035171509,0.2485549132947976,0.282411230388109,0.2444260941370768,0.2246077621800165,1.0,bigmGPT_446,0
